category,funding
Software,665000.0
Internet of Things|Semiconductors|Wireless,22600179.0
Publishing,7000000.0
Therapeutics,73360292.0
Biotechnology,57800000.0
Clean Technology,7000000.0
Internet|Music|Social Media|Video Streaming,909601.0
Entertainment|Music|Services,883178.0135
Legal,23000000.0
Local Businesses,83700000.0
Health Care,1000000.0
Health Care|Healthcare Services|Hospitals,25000000.0
Consulting|Finance|Graphics,230000.0
News,3500000.0
Cloud Computing|Creative|Finance|Search|Software|Video Streaming|Web Development,618000.0
Biotechnology,5000000.0
Biotechnology,3930701.0
Games|iOS|Mobile,15000.0
Public Relations,11600000.0
E-Commerce|In-Flight Entertainment|Travel,1000000.0
E-Commerce|Mobile|Mobile Commerce|Mobile Payments,100000.0
Apps|Fitness|Health and Wellness|Mobile,30000.0
Biotechnology|Health Care,417100000.0
Services,9000000.0
Consulting,13182687.0
Health Care|Hospitals,1500000.0
Publishing|Software,1016289.0
Business Services|Networking|Social Media|Social Network Media,180000.0
B2B|Content|Lead Generation,62000.0
Enterprise Software,1392000.0
Finance|Venture Capital,20000.0
Gps|Location Based Services|Travel,4000000.0
Communities|Crowdfunding|Data Integration|Nonprofits|Social Fundraising|Software,1925000.0
Analytics,620000.0
Curated Web,2099590.0
Mobile,48303584.0
News,3700000.0
Games,639000.0
Content|Content Creators|Content Delivery|Curated Web|Email Marketing|Internet Marketing|Lead Generation|Lead Management,194530.0
Education|Entrepreneur|Startups,100000.0
Analytics|Brand Marketing|Social Media,300000.0
Curated Web,6552136.0
Application Platforms|Audio|Marketplaces|Mobile|PaaS|Video,5600000.0
Enterprise Software|Publishing|Web Development,170000.0
News,2750000.0
Apps|Blogging Platforms|Curated Web|Email Newsletters|Facebook Applications|iPad|iPhone|News|Publishing|SaaS,405955.0
Online Shopping|Sales and Marketing|Social Commerce,153058.1009
Content|Content Discovery|Curated Web|Email Marketing|Sales and Marketing|Social Media|Software,7738628.0
Advertising|Marketing Automation,63000000.0
Apps|Cloud Computing|Developer APIs|Mobile|Real Time|Software|Web Development,60100000.0
Advertising,14500000.0
Curated Web,100000.0
Big Data|Blogging Platforms|Finance|Social Network Media,35000.0
News,630000.0
Communities|Gamification|Loyalty Programs|Software|User Experience Design,1000000.0
Utilities,3800000.0
Computers|Hardware|Technology,85870.07857
Banking,6700000.0
Software,500000.0
Distribution|Messaging|Private Social Networking,40000.0
Biotechnology,83900000.0
Health Care,27541217.32
Bio-Pharm|Biotechnology|Pharmaceuticals,1000000.0
Health and Wellness|Health Care,12388268.0
Health and Wellness|Health Care|Medical Devices,500000.0
Biotechnology,93500000.0
Pharmaceuticals,209059.0
Data Centers|Information Technology|Location Based Services|Web Hosting,25733401.0
Advertising,2300000.0
Hardware + Software,1424243.0
Advertising|Internet Marketing|Software,1200000.0
iPhone|News,9800000.0
Analytics|Data Integration|Security,1135000.0
Aerospace|Security|Unmanned Air Systems,21223400.0
Hardware + Software,121044236.0
3D|Entertainment|Messaging,5800000.0
Apps|Mobile,1750000.0
Technology,30000000.0
Health Care,6050000.0
Cloud-Based Music|Cloud Security|Digital Entertainment|Entertainment|Music Services|Technology,1500000.0
Consumer Electronics|Software,2623873.0
Advertising|Content|Content Discovery|Content Syndication|Internet Technology|Technology,43485455.0
E-Commerce,40000.0
Data Integration|Hardware + Software|Infrastructure|Internet of Things,150000.0
Biotechnology,417300249.0
Android|Design|Facebook Applications|Outsourcing|Software,1200000.0
Mobile,173121.0
Biotechnology,40000.0
Energy|Innovation Engineering|Services,1300000.0
Artists Globally|Music,2500000.0
Apps|Utilities,500000.0
Apps|Fitness|Health and Wellness|Mobile|Mobile Social|Social Network Media,2640044.0
Apps|Entertainment|iPad|Media|Mobile|Tablets,2200000.0
Hospitality|Restaurants|Specialty Foods,1750000.0
Chat|Games|Messaging|Social Games|Virtual Worlds,2932278.0
Consumer Electronics,255000.0
Android|iPhone|Loyalty Programs|Mobile,50000.0
Advertising,1700000.0
Big Data|Cloud Computing|CRM|Incentives|Internet Marketing|Local|Loyalty Programs|Mobile|SaaS|Sales and Marketing|Social Media,4000000.0
Analytics|Big Data|Gamification|Incentives|Loyalty Programs|SaaS,11500000.0
Fitness|Health and Wellness,20000.0
Apps|Audio|Media|Podcast|Social Media,120000.0
Games|Sports,135905.0
Gambling|Games|Sports|Travel,223214.0
Internet|Services|Specialty Foods,52584.0
Internet of Things|Pets,65687.19757
Automotive|Information Technology|Infrastructure|Services|Software,85500000.0
Computers|Design|Innovation Management,20000.0
Clean Technology,5100000.0
Design|Electronics|Manufacturing|Service Providers|Telecommunications,25000000.0
E-Commerce|Marketplaces|Procurement|Real Estate,1690000.0
Apps|Mobile|NFC|Payments,77669.0
Nonprofits,150000.0
Education,2300000.0
Biotechnology,3251250.0
Chat|E-Commerce|Small and Medium Businesses,1500000.0
Hardware + Software|Social Network Media|Video|Video Streaming,68200000.0
Services|Telecommunications|Television,100000.0
Clean Technology|Energy Management|Solar,15000000.0
Hardware + Software,14766689.0
Transportation,1600000.0
Email Marketing|Google Apps|Internet Marketing|Search|SEO|Services|Social Media,1700.0
Clean Technology|Water|Water Purification,129000.0
Clean Technology,1250000.0
Biotechnology,20500000.0
Web Hosting,19500000.0
Health and Wellness,10000.0
Software,195000.0
Enterprise Software|Storage,530856468.0
Energy|Engineering Firms|Infrastructure|Technology|Utilities,3818587.0
Mobile,17000000.0
Advertising|Email Marketing|SMS,15910140.0
Biotechnology,750000.0
Automotive,10000000.0
Enterprise Software|Knowledge Management|Machine Learning|Semantic Search|Text Analytics,15000000.0
Hardware + Software,7729998.0
Consumer Goods|Fitness|Manufacturing,646277.0
Automotive,1121449.0
Search,5000.0
Internet of Things|IT and Cybersecurity|Lighting|Location Based Services|Telecommunications|Wireless,4595242.0
Biotechnology,3600000.0
Gambling|Games,15401200.0
Analytics|Big Data Analytics|Business Analytics|Cloud Computing,7112900.0
Printing,16600216.0
Cosmetics,463779.0
Clean Technology|Water|Water Purification,1415500.0
Clean Technology,10281191.0
Internet|IT and Cybersecurity|SaaS,3100000.0
Finance|Technology,105000000.0
Curated Web,8450000.0
Nanotechnology|Technology|Wine And Spirits,335000.0
Enterprise Software|IT and Cybersecurity|Reputation|SaaS|Security|Trusted Networks,4750000.0
Digital Media|Fashion|Lifestyle|Women,2500000.0
Fashion|Internet|Services,8032.0
Hardware|Monetization|Networking|Network Security,6500000.0
Clean Technology,65700000.0
Biotechnology,4830067.478
Biotechnology,1030000.0
Cyber Security|Data Privacy|Data Security|Hardware|Information Security|Linux|Notebooks|Open Source|Operating Systems|Software,1652015.0
Health and Wellness,10000000.0
Biotechnology|Medical,5000.0
Technology,28000.0
Curated Web|Messaging|Telecommunications|Translation,5000000.0
Android|Apps|Content Delivery|Mobile|NFC,420000.0
Curated Web,137250.0
Mobile,12670000.0
Career Management|Education|Professional Services,300000.0
Mobile|Wireless,5000000.0
Business Services|Marketing Automation|Marketplaces,13364740.0
Crowdsourcing|Design|Language Learning|Marketplaces|Online Shopping,1051271.0
Advertising,1505965.0
CRM|Data Visualization|Enterprise Software|Gps|Logistics|NFC|Real Time|Software,269009.0
Advertising|Assisitive Technology|Consulting|Entrepreneur,1442500.0
Android|Geospatial|iPhone|Location Based Services|Mobile,1500000.0
Clean Technology,2416952.0
Apps|Career Planning|EdTech|Education|SaaS|Self Development,175000.0
Bitcoin|Marketplaces,300000.0
Health Care,10214900.0
Analytics,17100000.0
Biotechnology,9076957.0
Fashion|Shopping,175000.0
Fitness,1500000.0
Apps|Enterprise Software|Mobile,2000000.0
Health and Wellness,308009.0
Software,200010.0
Business Services|Software,1160000.0
Digital Media|Information Services|Information Technology|Social Games|Software,5000000.0
Consumer Behavior|Corporate Wellness|Health and Wellness|Personal Health,161391.0
Digital Media|File Sharing|Mobile,1500000.0
Direct Marketing|Internet Marketing|Software|VoIP,150000.0
Events|High Schools|Mobile Payments|NFC|Payments|Point of Sale|Software|Trading,140000.0
Apps|Mobile,3390000.0
Cloud Computing|Enterprise Software|Real Time,1000000.0
Content Delivery,821116.0
Finance,150000.0
Financial Services|FinTech,150000.0
Consumers|Curated Web|Discounts|Shopping|Social Media,250000.0
Internet of Things|Location Based Services|Mobile|SaaS,118000.0
Curated Web,1700000.0
Mobile Payments|Software,35094596.46
Advertising|Local Advertising|Location Based Services|Mobile Payments|Web Development,1350000.0
App Marketing|Big Data|Mobile Advertising|Mobile Analytics|Mobile Software Tools,8215242.0
Social Network Media|Software,900000.0
Biotechnology,49600064.0
Consumer Goods|Services|Specialty Foods,2350000.0
Curated Web|Web Development,1566000.0
Freemium|SaaS|Search|Software|Web CMS,780000.0
Mobile Games,4700000.0
Mobile|Social Games,425000.0
Commercial Solar|Energy Efficiency|Testing,235000.0
Manufacturing,4925000.0
Manufacturing,757625.0
Software,3360807.0
Clean Energy|Clean Technology|E-Commerce|Renewable Energies|Solar|Startups,1009000.0
Estimation and Quoting|Solar|Startups,10000.0
Clean Technology,11000000.0
Curated Web|Developer APIs|Postal and Courier Services|Printing,208688.0
Software,5100000.0
Semiconductors,38000000.0
Advertising|Networking|Professional Networking|Social Media,15000.0
Biotechnology,50000.0
Biotechnology,500000.0
Agriculture|Internet of Things|Sensors,40000.0
Social Media,345000.0
Mobile,1700000.0
Curated Web|Marketplaces|Neuroscience|Recruiting,2500000.0
Biotechnology,1357938.0
Software,2000000.0
Analytics|Business Intelligence,41500000.0
Software,108000.0
Hardware + Software,6030000.0
Clean Technology,4000000.0
Apps|Content|Digital Media|Games|Mobile|Publishing,563806.0
Energy,1443047.301
Clean Technology,10000000.0
Consulting|Databases|Hardware + Software|Networking|Operating Systems|Software,6000000.0
Software,18720000.0
Biotechnology,7650000.0
Sales and Marketing|Services|Technology,12383031.0
Biotechnology,9699336.0
Design|Home Decor|Interior Design,5000.0
Consumer Electronics|Design|Fashion,200000.0
Biotechnology,12018047.0
Advertising,1500000.0
Software,10669070.0
Business Productivity|Consulting,950000.0
Health and Wellness,200000.0
Enterprise Search|Search,6350000.0
Content|Education|Services,402143.0
Security,34400000.0
Ad Targeting|Advertising|Advertising Platforms|Digital Media|Media|Video,8000000.0
Banking|Finance|FinTech|Software|Technology,20000000.0
Energy,818591.0
Business Intelligence|Investment Management|Mobile|Social Media|Stock Exchanges,5000000.0
Software,6000000.0
Software,50000.0
Software,5970000.0
Education|Internet|Marketplaces,16400.0
Algorithms|Big Data|Developer APIs|Travel,80000.0
Employment|Human Resources|Marketplaces|Recruiting,2414850.0
Banking|Finance|Personal Finance,1800000.0
Health and Wellness,948000.0
Manufacturing,1123633.0
Software,2500000.0
Software,245000.0
Consulting,528124.0
EdTech|Education,820000.0
Artificial Intelligence|Digital Entertainment|E-Commerce|Education|Internet|Internet of Things|Sales and Marketing|Serious Games|Technology|Virtual Worlds,40000.0
Apps|Contact Management|Internet|Social Media|Software,312000.0
Clean Technology|Hardware,23500000.0
Analytics|E-Commerce|Enterprise Search|Enterprise Software|Search,2858333.0
Apps|Marketplaces|Mobile|Mobile Commerce|Mobile Payments|SaaS,679529.0
Semiconductors,17400000.0
Clean Technology|Energy Efficiency|Smart Grid,7970000.0
Concerts|Consulting|Entertainment|Price Comparison|Software|Sports|Technology,1125000.0
Nanotechnology|Organic|Semiconductors|Video,132999998.0
Messaging,3400000.0
Software,232845.0
Education|K-12 Education|Training,941697.0
Mobile,2900000.0
Android|Games|iPhone|Mobile|Mobile Video|Music,1430000.0
Public Relations,215029.0
Health Care,200000.0
Finance|FinTech|Mobile Payments,16500000.0
Nonprofits,1400000.0
Consumer Electronics|Manufacturing|Services,15000000.0
Mobile,164744.0
Human Resources|Service Providers,12510000.0
E-Commerce,8000000.0
Travel,1612036.0
Finance,200000.0
Curated Web|Technology,575400000.0
E-Commerce,162954.0
Mobile|Video,16600000.0
Hospitality|Hotels|Lifestyle,250000.0
Logistics,9000000.0
Hospitality|Mobile|Restaurants,1651194.0
Health and Wellness|Health Care Information Technology|Mobile Health|Telephony,3000000.0
Enterprise Software|Human Resources|Recruiting|SaaS|Software,500000.0
Cloud Data Services|Computers|Web Development,35595.0
Enterprise Software,11682806.0
Online Dating|Social Commerce|Social Media,20000000.0
Cloud Computing|Web Hosting,20000000.0
Hardware + Software,8100000.0
Outsourcing,31529.16448
Clean Technology,10000000.0
Mobile,162954.0
E-Commerce,164744.0
Networking|Social Media|Web Presence Management,40000.0
Collaboration|Enterprises|Enterprise Software|Messaging,77080.0
Hardware + Software|M2M|Security,500000.0
Mobile,10000.0
Clean Technology|Energy|Renewable Energies,1177588.0
Delivery|Postal and Courier Services|Transportation,1000000.0
Data Visualization,250000.0
Health Care|Health Care Information Technology|Health Services Industry|Hospitals,23800264.0
Apps|Mobile|Small and Medium Businesses,66237.0
Analytics,1720000.0
Analytics|Business Intelligence|Software|Web Development,12500000.0
Apps|E-Commerce|Online Shopping|Sporting Goods,160000.0
Apps|Education|Entertainment|Language Learning,450000.0
Curated Web|Personalization|SaaS,3000000.0
Music,600000.0
Analytics|Bioinformatics|Software,650000.0
Games,150000.0
Data Centers|Data Integration|Software,26360000.0
Enterprise Software|Manufacturing,2002378.0
Big Data Analytics|Computer Vision|Groceries|Machine Learning|Natural Language Processing|Software|Technology,100000.0
EdTech|Education,900135.0
Communications Hardware,100000000.0
CRM|Media|Mobile|Publishing|QR Codes|Sales and Marketing|Web CMS,300000.0
Health Care Information Technology|Internet of Things|Machine Learning|Senior Health,4100000.0
Advertising|Publishing|Social Media Marketing|User Experience Design,6100000.0
Coupons|CRM|Finance|Mobile|Retail|Reviews and Recommendations,72582.0
Public Relations|Reputation|SEO|Social Media|Software,1300000.0
Software,1306000.0
Android|Apps|Events|Internet|iPhone|Meeting Software|Mobile|Software,153531.0
Manufacturing,20000000.0
Android|Internet|iOS,85000.0
Enterprise Software,8600000.0
Advertising,15170000.0
Application Performance Monitoring|Brand Marketing|Consulting,189195.0
Artificial Intelligence|Hardware|Product Design,33000.0
Clinical Trials|Health Care Information Technology|Medical Devices,3196787.357
Software,80000.0
Consulting,1100006.0
Apps|Health and Wellness|Health Care|Health Care Information Technology|Mobile,65952.0
Mobile,40000.0
Consumer Goods,82000000.0
E-Commerce|Video|Web Tools,1700000.0
Real Time|Synchronization|Windows Phone 7,25000.0
Therapeutics,250000.0
Advertising|Mobile,128770.0
Advertising,188321.0
Manufacturing,4499997.0
Mobile Software Tools|SaaS|Text Analytics|Web CMS,1500000.0
Software,43449200.0
Software,23260000.0
Software,12700000.0
Price Comparison,97525.0
Health and Wellness|Healthcare Services|Information Technology,16300000.0
Semiconductors,25000000.0
Curated Web,300000.0
Software,30000.0
Mobile,891177.0
Software,350000.0
Advertising|App Marketing|Mobile Video|QR Codes|Software,150000.0
Biotechnology,7516103.0
Mobile,30000.0
Education|Entertainment|Games|Mobile,918015.0
Consumers|Hospitality|Restaurants|Social Commerce,9300000.0
Contact Management|NFC|Software,7207.0
Comparison Shopping|Curated Web|Design|E-Commerce|File Sharing|Social Commerce,15000.0
Internet of Things,20000.0
Cyber Security|Data Privacy|Data Security|Developer APIs|Developer Tools|Development Platforms|IT and Cybersecurity|Privacy|Security|Service Providers,4993674.679
Colleges|Life Sciences|Material Science|Universities,22864.0
Loyalty Programs|Product Development Services|QR Codes,1000000.0
Games,500000.0
Advertising|Location Based Services|Mobile|Psychology|Real Time,5100000.0
Market Research|Mobile,50733.0
Biotechnology,24497760.0
Security,49000000.0
Digital Media|Hospitality,17750000.0
Health Care,85484760.0
Analytics|Computers|Enterprise Software,7305000.0
Software|Web Hosting,6700000.0
Hardware|Mobile,2500000.0
Networking,37000000.0
Consumer Electronics|Internet of Things|Technology,7000000.0
Clean Technology,54000000.0
Software,1000000.0
Apps|Pets|Photo Sharing,230000.0
Health Care|Healthcare Services|Medical,4080830.0
Analytics|Consumer Behavior|News,50000.0
Finance|Outsourcing|Technology,40000.0
Location Based Services|Messaging,20000.0
Apps|Consulting|Design|Digital Media|EdTech|Education|High Schools|K-12 Education|Kids|Publishing|Technology,25000.0
Local Businesses,1900000000.0
Education,25832058.0
Biotechnology,1000000.0
Cloud Computing|Health Care|PaaS,990000.0
Internet Marketing|SEO|Social Media,30000.0
Software,2290000.0
Finance|FinTech,51000000.0
Apps|Information Technology|Intelligent Systems,192537.5721
Business Intelligence|Clean Energy|Clean Technology|Data Visualization|Energy Efficiency,160000.0
Career Management|Content|Education|Mobile|SaaS|Social Media,570500.0
Digital Media|Search,154053900.0
Analytics|Big Data|Big Data Analytics|Digital Media|SaaS,4100000.0
Health and Wellness,35000.0
Software,80000.0
Internet|Software|Startups,1000000.0
Analytics|Facebook Applications|Social Television|Television|Twitter Applications,150000.0
Health and Wellness,100000.0
Software,5000000.0
Hardware + Software,2853205.0
Digital Media|Social Games|Virtualization,15700000.0
E-Commerce|Security|Training,40000.0
Consulting,530000.0
Software,692000.0
Semiconductors,2573200.0
Software,26348532.0
B2B|E-Commerce|Online Shopping|Sales and Marketing,1500000.0
Consulting,6000.0
Health and Wellness,265778.0
Marketplaces|Property Management|Rental Housing,20000.0
Biotechnology,23394037.0
Cloud Computing|Cloud Infrastructure|Data Center Infrastructure|Data Centers|Services|Web Hosting,25000000.0
Infrastructure|Professional Services|Service Providers|Software|Training,44000000.0
Health Care,6085000.0
Hardware + Software,441613.0
Financial Services,8000000.0
Software,1556838.0
Semiconductors,3731807.0
Hardware + Software,47069660.0
Software,220000000.0
Market Research|Photography,2600000.0
Clean Technology,4924619.372
Analytics|Cloud Data Services|Developer APIs|Finance Technology|FinTech|Internet|Marketplaces|Search,5400000.0
Curated Web|E-Commerce|Marketplaces|Mobile|Social Media,150000.0
Local Businesses|Online Reservations,39500000.0
Collaboration|Enterprise 2.0|Enterprise Software|Knowledge Management|Social Business,150000.0
Biotechnology,1250000.0
Information Services|Information Technology,34499960.0
Semiconductors,4000000.0
Finance|FinTech|News,150000.0
Health Care|Medical|Medical Devices|Technology,60358285.0
Construction,207900000.0
Biotechnology,11500.0
Biotechnology|Health Diagnostics,28712619.0
Mobile|Semiconductors,50750012.0
Biotechnology,35000000.0
Nanotechnology,1908237.0
Software,4580000.0
Advertising,65299999.0
Enterprise Software|Finance|Stock Exchanges|Trading,40000.0
Analytics,3000000.0
Enterprise Software|Finance|FinTech,10039177.54
Semiconductors|Wireless,166153980.0
Analytics|Biotechnology|Health Diagnostics,43999999.0
Hedge Funds|Market Research|Trading,1000000.0
Communities|Health and Wellness|Medical|Networking|Physicians|Social Media,41049041.0
Big Data Analytics|Business Intelligence|Social Media,26215.0
Finance|Finance Technology|FinTech|Investment Management|Wealth Management,41250.0
Sensors|Technology,70000.0
App Stores|Health Care|Health Care Information Technology|Medical Devices|Mobile|Mobile Devices|Mobile Health,50000.0
Analytics|Public Relations,550000.0
Analytics|Artificial Intelligence|Machine Learning,280750.0
Analytics|SaaS|Software,12000000.0
Biotechnology,3200000.0
Cloud Computing|Human Resources|Recruiting,500000.0
Analytics|Retail|Software,99875.0
Analytics|Predictive Analytics,325000.0
Services|Transaction Processing|Web Hosting,7000000.0
Analytics|Business Intelligence|Cloud Computing|SaaS,9400000.0
Hospitality,182610.0
Curated Web,23800000.0
Biotechnology,406039700.0
Software,86000.0
Health and Wellness|Wearables,22000000.0
Biotechnology|Health and Wellness|Health Care,20500000.0
Enterprise Software,7600000.0
Semiconductors,105000.0
Health and Wellness,30000.0
Hardware + Software,2424402.0
Biotechnology,7536731.0
Face Recognition|Market Research|Mobile Health|Technology,250000.0
Education|Games,2115100.0
Semiconductors,490000.0
Internet,1000000.0
Biotechnology,1050000.0
Enterprise Software,3540000.0
Health Care|Medical|Medical Devices,500000.0
Enterprise Software,6286900.0
Nanotechnology,450000.0
Security,6800990.0
Software,200000.0
Biotechnology,22039074.0
Enterprise Software,3166584.0
Software,1000000.0
Information Technology|Outsourcing,50500000.0
Hardware + Software,5385000.0
Software,278500.0
Health Care Information Technology,1403970.0
Mobile,15007503.0
Biotechnology|Medical,37000000.0
Security,10411307.0
Communications Hardware,18000000.0
Curated Web|E-Commerce|Gift Card,4200000.0
Finance|FinTech,2750000.0
Digital Media|Health Care Information Technology|Predictive Analytics,7000000.0
Biotechnology,23000000.0
Hardware + Software,35638334.0
Apps|Fleet Management|Tracking,23865186.0
Enterprise Software|Life Sciences,5200000.0
Consulting,5400000.0
Biotechnology,58025045.0
Advertising,28300000.0
E-Commerce|Eyewear|Fashion|Retail,250000.0
Software,1800000.0
Advertising|Analytics|Big Data|Data Mining|E-Commerce|Internet|Publishing|Sales and Marketing,34850000.0
Software,676246.0
Enterprise Software,20000000.0
Curated Web|Social Media,50000.0
E-Commerce|Search|Video,152842.0
Software,1631433.225
Curated Web|Language Learning|SNS|Social Network Media,24300000.0
Education|Teachers|Tutoring,600000.0
Curated Web|Location Based Services|Mobile|Online Dating,130000.0
Semiconductors,39231994.0
Consulting,718450.0
Curated Web,705000.0
Clean Technology,107500000.0
Enterprise Software,1500000.0
Enterprise Software|Identity Management|Internet of Things|Mobile|RFID|Security|Tracking,650000.0
EdTech|Education,2455000.0
Public Transportation|Services|Transportation,101851.8016
Entertainment|Music|Search,70338.0
Social Network Media,270862.0
Web Hosting,2990000.0
Android|Curated Web|iPhone|Mobile|SMS,1000000.0
Legal,3750000.0
Consulting|Manufacturing|Software,81000000.0
Clean Technology,4200000.0
Games,3742500.0
Recycling|Waste Management,18000000.0
EdTech,43750.0
Consulting,4600000.0
Local Businesses|Solar|Systems,55000.0
Recruiting|Services|Technology,15000.0
Business Development|Software,1685122.0
Education,90000000.0
Employer Benefits Programs|Finance Technology|Investment Management|Personal Finance,2000000.0
Events|Retail|Social Media,451807.0
M2M|Software,12500000.0
Mobile Advertising|Mobile Analytics|Personalization,2900000.0
Application Platforms|Apps|Web Development,4750000.0
Curated Web|Professional Networking,250000.0
Payments,225000000.0
Creative Industries|News|Professional Networking,800000.0
Video Streaming,20000.0
Finance|FinTech,10000000.0
Console Gaming|E-Commerce|Fashion|Furniture|Internet|Marketplaces|Mobile|Mobile Commerce|Mobile Payments|Retail|Sporting Goods|Technology|Textbooks|Ticketing|Toys,200000.0
Building Products|Home Renovation|Real Estate,50000.0
Software,13000000.0
Sports,18950000.0
EdTech|Education,450000.0
Software|Training|Web Design|Web Development,500000.0
Information Technology|Services,5300000.0
Android|E-Commerce|Marketplaces|Mobile Commerce,1980000.0
Digital Media|Enterprise Software|SaaS|Video,3999898.0
Android|Application Platforms|Chat|Cloud Computing|Cloud Infrastructure|Communications Infrastructure|Enterprise Software|Facebook Applications|iOS|Location Based Services|Mobile|Networking|SaaS|Services|Unifed Communications|Video Chat|Video Streaming|VoIP,1220000.0
Hardware + Software,264000.0
Bitcoin|Mobile Payments,50000.0
Software,4100000.0
Business Services|Computers|Software,75000.0
Software,1800000.0
Semiconductors,6478446.0
Design|Entertainment|Games,160000.0
Games,12375000.0
E-Commerce,3970817.0
Software,100000.0
Finance Technology,200000.0
Legal|Mobile|Mobile Commerce|Software,950000.0
Search,5149987.0
Health Diagnostics|Medical|Services,2700000.0
Mobile,8800000.0
Internet Marketing|SaaS|Search Marketing|SEO|Software,1240000.0
App Stores|iPhone|Mobile,30250000.0
Apps|Mobile|Payments,9000000.0
Enterprise Software,184235885.0
Finance,100000.0
Enterprise Software,5200000.0
Clean Technology|Design|Lead Generation|Sales and Marketing|Software|Solar,50000.0
Home Decor,20000.0
Big Data Analytics|SaaS|Software,66500000.0
E-Commerce,78500000.0
E-Commerce|Internet,68371.0
Software,6399980.0
Clean Technology,10234700.0
Health Care,1300000.0
Transportation,607000.0
Advertising|Media,35000000.0
Software,1280000.0
Software,8900000.0
Audio|Messaging|Social Media,100000.0
Services|Transportation,10000.0
Curated Web|E-Commerce|Retail|Sales and Marketing|Social Media,2043396.0
Apps,1000000.0
Curated Web,346000000.0
Communities|Medical|Services,150000.0
Mobile|Networking|Photo Sharing,505000.0
Content|News,9076257.0
Education|Human Computer Interaction|Language Learning|Text Analytics,218000.0
Biotechnology,5181090.0
Consulting|Software|Technology,1173661.0
Biotechnology,31300000.0
Advertising|Business Services,4000.0
Mobile,10000000.0
Social Media,100000.0
Biotechnology,1486000.0
Consumer Goods|Personalization|Shipping,5000.0
Hardware|Hardware + Software,12300000.0
Biotechnology,526000000.0
Advertising|Search|Visual Search,6000000.0
Advertising|Analytics|Digital Media|Media|Mobile|Mobile Analytics|Predictive Analytics|Publishing,3250000.0
Business Services|Cloud Data Services,14000000.0
Entertainment|Messaging|Mobile,3500000.0
Collaboration|Mobile Commerce|Mobile Devices,45000000.0
Beauty|Fitness|Health Care,300000.0
Coupons|Discounts|Enterprise Application,115000.0
Android|Apps|EdTech|Education|Facebook Applications|iPhone|Mobile,10061414.0
Financial Services|Gift Card,2000000.0
Clean Technology,113300000.0
Health and Wellness,2050000.0
Crowdsourcing|E-Commerce,185325006.0
Computers|Technology,395680.0
Education,51500000.0
Finance|FinTech|Software,6250000.0
Internet of Things|Personal Health|Quantified Self,175000.0
E-Commerce|Hospitality|Restaurants,100000.0
Flash Sales|Travel,130748.0
Human Resources|Recruiting,644016.0
Cloud Management|Cloud Security|File Sharing,20323.0
Apps,1500000.0
Software,300000.0
E-Commerce|Enterprise Software|Software,150000.0
Technology,134900000.0
Apps|Entertainment|Television,405350.0
Games,32842.0
Gamification|Mobile|Social Media,2250000.0
All Students|Education|Mobile,12000000.0
Software,150000.0
Apps|Video Games,243071.0
Mobile|Networking,3814776.0
Internet of Things|M2M|Mobile|Networking|Smart Grid|Telecommunications,1000000.0
Software,10000000.0
Software|Video|Video Streaming,24750000.0
Big Data|Enterprise Software|Storage,66800000.0
Nanotechnology,6538000.0
Business Services|Travel,890000000.0
Big Data|Finance|FinTech|Software,1140000.0
Apps|Lifestyle|Real Time,165000.0
Bitcoin|Cryptocurrency|Financial Services|FinTech,2000000.0
Document Management|Services,909202.0
Cloud Computing|Legal|SaaS|Software,149112.0
Curated Web|Semantic Search,141000000.0
Business Services|Enterprise Software|Homeland Security|Network Security|Storage|Virtualization,42906442.0
Semiconductors,30000000.0
Software,260000.0
B2B|Crowdsourcing|Enterprise Software|Internet|Lead Generation|Marketplaces|SaaS|Sales Automation|Software,400000.0
Freelancers|Outsourcing|Services,7756.0
Business Development|Business Services|CRM|Digital Signage|Estimation and Quoting|Optimization|SaaS|Sales and Marketing|Software,650000.0
Curated Web|Estimation and Quoting|Location Based Services|Web Tools,9202.578526
Services|Social Media|Social Network Media,750000.0
Biotechnology|Health Diagnostics,16200027.0
Bio-Pharm|Biotechnology|Pharmaceuticals,62661128.62
Enterprise Software,935000.0
Mobile|Networking|Social Media,545000.0
Advertising|Analytics|Digital Rights Management|Sales and Marketing,21000000.0
Curated Web,15000000.0
Analytics|Financial Services|FinTech|Investment Management,5200000.0
Android|Apps|Information Technology|iPhone|Mobile|Services|Software|Windows Phone 7,1085084.0
Analytics,100000.0
Analytics|Business Services|Crowdsourcing|Location Based Services|Mobile|Point of Sale|Retail Technology|Software,31758235.0
Software,375000.0
Consumer Behavior|Predictive Analytics|Q&A|Real Time,100000.0
Training,400000.0
Advertising|App Marketing|Big Data|Mobile,597375.0
SaaS|Security|Software,2500000.0
E-Commerce,45418.0
Health and Wellness,562500.0
Mobile|Music|Software,2089000.0
Hardware + Software,5500000.0
Software,460000.0
E-Commerce,10000000.0
Consulting|Health Diagnostics|Medical,10000000.0
Health and Wellness|Health Care|Mobile,48500000.0
Software,454900.0
Sales Automation|Software,31170000.0
Health Care Information Technology,4761388.0
Accounting|Franchises|SaaS|Software,3400000.0
Consumers|Digital Media|Digital Rights Management|Enterprise Software|Entertainment|Music|Television,1000000.0
Finance Technology|Internet of Things|Mobile Payments,1755027.0
Software,435000.0
Analytics|Business Analytics|Business Intelligence,25000.0
Enterprise Software,7000000.0
